44.9861027208,-93.4943114129,Chrysemys picta,Painted Turtle,Reptilia,"Fifth Ave N, Plymouth, MN, US",rnheld
45.01816117,-93.44051333,Chrysemys picta,Painted Turtle,Reptilia,"French Regional Park, Plymouth, MN, US",aguirard
45.1242164757,-93.2751059532,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Fridley, MN, USA",brianhinn
44.829605,-93.413995,Chrysemys picta,Painted Turtle,Reptilia,"Olympic Hills Golf Club, Eden Prairie, MN, US",hessejmb
44.8774057813,-93.2911006362,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",primwoe
45.055285297,-93.2216449643,Chrysemys picta,Painted Turtle,Reptilia,"Wyndham Cir E, New Brighton, MN, US",lmurchie1108
45.1417713684,-93.4115589959,Chrysemys picta,Painted Turtle,Reptilia,"Quaker Ln N, Maple Grove, MN, US",barbara598
44.9983361111,-93.1238166667,Deirochelyinae,Deirochelyine Turtles,Reptilia,"Roseville, MN 55113, USA",bachh008
45.404475,-93.57437167,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"239th Ave NW, Elk River, MN, US",naturekim
45.547094929,-93.7236006502,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",naturekim
44.847819,-93.2356597,Chelydra serpentina,Common Snapping Turtle,Reptilia,"2400 E 86th St, Bloomington, MN 55425, USA",andybirkey
44.847819,-93.2356597,Chrysemys picta,Painted Turtle,Reptilia,"2400 E 86th St, Bloomington, MN 55425, USA",andybirkey
44.7894388889,-93.1273416667,Chrysemys picta,Painted Turtle,Reptilia,"St Paul, MN 55123, USA",seanasdf
46.16721333,-92.83238333,Chrysemys picta,Painted Turtle,Reptilia,"Banning State Park, Finlayson, MN, US",steph89
44.71038833,-93.30131667,Chrysemys picta,Painted Turtle,Reptilia,"Kingswood Dr, Lakeville, MN, US",kosiers
44.7183,-93.6084055556,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Scott County, MN, USA",carycoop
44.903317655,-93.4743580391,Chrysemys picta,Painted Turtle,Reptilia,"Highland Rd, Minnetonka, MN, US",lasundberg
45.49831667,-93.67338667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Sherburne National Wildlife Refuge, Zimmerman, MN, US",naturekim
45.4283427114,-93.6199619927,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",naturekim
45.00735,-93.058625,Chrysemys picta,Painted Turtle,Reptilia,"Maplewood, MN, USA",drewvan
45.003042,-93.061967,Chrysemys picta,Painted Turtle,Reptilia,"Ramsey, Minnesota, United States",drewvan
45.05185,-93.41319167,Chrysemys picta,Painted Turtle,Reptilia,"Three Ponds, Plymouth, MN, US",nik13
44.8689020041,-92.7799328824,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Afton State Park, Afton, MN, US",danielleungurian
47.38019705,-91.1925255,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lake County, US-MN, US",guidingguida
44.0539103654,-92.0422877558,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Winona County, US-MN, US",carlit0biggs
44.9687300833,-92.9906958333,Chrysemys picta,Painted Turtle,Reptilia,"Maplewood, MN 55119, USA",tezinliang
48.0273956504,-91.7986344079,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Lake County, MN, USA",bogwalker
44.4785990303,-93.170410075,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Patriot Rd, Northfield, MN, US",matthewt6416
45.0596005956,-93.7669451251,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",gonodactylus
44.78065,-93.1298,Chrysemys picta,Painted Turtle,Reptilia,"Lebanon Hills Regional Park, Eagan, MN, US",emilyruggles
44.7933887309,-93.3298773316,Nerodia sipedon,Common Watersnake,Reptilia,"Colman Lake, Bloomington, MN, US",gonodactylus
44.8770018664,-93.2956475287,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",kmccreary
44.878432045,-93.2941508408,Chrysemys picta,Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",kmccreary
45.0588695,-93.17527,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Venus Ave, Arden Hills, MN, US",jud23
45.5885667436,-93.0598522275,Chrysemys picta,Painted Turtle,Reptilia,"Horseshoe Lake, Harris, MN, US",addyson2
45.0170030049,-93.4400943294,Chrysemys picta,Painted Turtle,Reptilia,"Medicine Lake Dr W & 32nd Ave N, Plymouth, MN 55441, USA",lanternsheep
44.8567500054,-93.213953529,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",ivanmunks
44.8590808445,-93.2129982671,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",ivanmunks
44.93520833,-93.34228667,Chrysemys picta,Painted Turtle,Reptilia,"Wolfe Park, St. Louis Park, MN, US",buffread
44.78363,-93.1459666667,Chrysemys picta,Painted Turtle,Reptilia,"Lebanon Hills Regional Park, Eagan, MN, US",annamariejursik
43.95210333,-92.43298333,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,"45th St SE, Rochester, MN, US",wilywill
45.0218458575,-93.4299962151,Chelydra serpentina,Common Snapping Turtle,Reptilia,"French Regional Park, Plymouth, MN, US",julie1078
44.4727610355,-93.1981526744,Apalone mutica mutica,Midland Smooth Softshell Turtle,Reptilia,"Minnesota, US",kevindalesmith
44.9496252724,-93.689161984,Chrysemys picta,Painted Turtle,Reptilia,"Game Farm Rd E, Minnetrista, MN, US",bristlecone
46.658645,-92.30586167,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Jay Cooke State Park, Wrenshall, MN, US",jshunn
46.1886794918,-94.3400561538,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Fort Ripley, MN, US",mranderson
44.8940957012,-93.0990864058,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Dodge Nature Center, West St. Paul, MN, US",evman
45.0220353069,-93.4317964477,Chelydra serpentina,Common Snapping Turtle,Reptilia,"French Regional Park, Plymouth, MN, US",julie1078
44.9012815185,-93.4244181433,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",tillerybailey
45.02206667,-93.431655,Chelydra serpentina,Common Snapping Turtle,Reptilia,"French Regional Park, Plymouth, MN, US",jnxka
44.77058333,-93.181725,Chrysemys picta,Painted Turtle,Reptilia,"Lebanon Hills Regional Park, Apple Valley, MN, US",pmyshkin
45.2226312903,-92.7597501171,Chrysemys picta,Painted Turtle,Reptilia,"Lake Alice, Scandia, MN, US",grant_20
45.2247899227,-92.7616861287,Thamnophis sirtalis,Common Garter Snake,Reptilia,"William O'Brien State Park, Scandia, MN, US",grant_20
45.260741498,-93.124707453,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Lino Lakes, MN 55014, USA",bnelso
45.2238305556,-92.7621166667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Scandia, MN, USA",ac_herman
44.8947384255,-93.0989314244,Chrysemys picta,Painted Turtle,Reptilia,"Dodge Nature Center, West St. Paul, MN, US",evman
44.8946592166,-93.0988479407,Chrysemys picta,Painted Turtle,Reptilia,"Dodge Nature Center, West St. Paul, MN, US",evman
45.75587,-93.6647,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Milaca, Minnesota",eknuth
45.75558,-93.66557,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Milaca, Minnesota",eknuth
44.1623695,-94.08163333,Pantherophis ramspotti,Western Foxsnake,Reptilia,"North Mankato, MN, US",laurasplora
44.7190239401,-93.1469395692,Thamnophis radix,Plains Garter Snake,Reptilia,"Shannon Pkwy, Rosemount, MN, US",matthewt6416
45.5975477841,-92.808086028,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",hunn360
44.8012316667,-93.1572805556,Chrysemys picta,Painted Turtle,Reptilia,"St Paul, MN 55123, USA",amanda930
44.8803194444,-93.293325,Chrysemys picta,Painted Turtle,Reptilia,"Minneapolis, MN 55423, USA",mplsmel
44.8843730556,-93.261325,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Hennepin, Minnesota, United States",paulearthman
45.2174702631,-92.7797267586,Chrysemys picta,Painted Turtle,Reptilia,William O'Brien State Park,ellatvedten
44.8975634622,-93.1933539827,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnehaha Regional Park, Minneapolis, MN, US",bluebird61
45.05969167,-93.18016167,Chrysemys picta,Painted Turtle,Reptilia,"Tony Schmidt Regional Park, Arden Hills, MN, US",jud23
43.77072167,-91.42948833,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Richard J. Dorer Memorial Hardwood State Forest, Houston, MN, US",sanchezchristi
44.7953067395,-93.3976876366,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Valley State Recreation Area, Savage, MN, US",torstad
45.6580324658,-94.237294404,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Blackberry Ridge Golf Club, Sartell, MN, US",rajjohnson
45.6576607763,-94.2395005857,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Blackberry Ridge Golf Club, Sartell, MN, US",rajjohnson
45.6232058206,-94.2477104015,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Third St N, Sartell, MN, US",rajjohnson
46.3470382341,-94.2061633424,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Brainerd, MN 56401, USA",lcplinske
45.6202287316,-94.8681556262,Thamnophis radix,Plains Garter Snake,Reptilia,"MN-4 S, Meire Grove, MN, US",mjmeyer1120
46.2209912052,-93.5146859578,Chrysemys picta,Painted Turtle,Reptilia,"Whistle Rd, Isle, MN, US",coleycrawler
44.847819,-93.2356597,Chrysemys picta,Painted Turtle,Reptilia,"2400 E 86th St, Bloomington, MN 55425, USA",andybirkey
44.71898667,-93.147025,Thamnophis radix,Plains Garter Snake,Reptilia,"Shannon Pkwy, Rosemount, MN, US",matthewt6416
44.71905833,-93.14685833,Thamnophis radix,Plains Garter Snake,Reptilia,"Crystal Path, Rosemount, MN, US",matthewt6416
44.720875,-93.6204388889,Chrysemys picta,Painted Turtle,Reptilia,"Scott County, MN, USA",carycoop
44.91685833,-92.99015833,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Maplewood, MN, US",brynnmerlin
44.91596167,-92.99382833,Chrysemys picta,Painted Turtle,Reptilia,"O'Day St S, Maplewood, MN, US",brynnmerlin
44.8021107208,-95.5438262655,Chrysemys picta,Painted Turtle,Reptilia,"Granite Falls, MN 56241, USA",pfurshong
44.99736167,-93.46955833,Chelydra serpentina,Common Snapping Turtle,Reptilia,"CR-6, Plymouth, MN, US",thepurpleamazon
44.997405,-93.47029167,Deirochelyinae,Deirochelyine Turtles,Reptilia,"CR-6 E, Plymouth, MN, US",thepurpleamazon
44.9171893963,-92.991932407,Thamnophis sirtalis,Common Garter Snake,Reptilia,Applewood Park,kalie1
44.9171893963,-92.991932407,Chrysemys picta,Painted Turtle,Reptilia,Applewood Park,kalie1
44.7265055556,-93.6239,Chrysemys picta,Painted Turtle,Reptilia,"Scott County, MN, USA",carycoop
45.1330833333,-93.5847083333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Hennepin, Minnesota, United States",mhibba
44.5612257761,-92.8163108296,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Cannon Falls, MN, US",coleycrawler
45.4690855486,-93.7198948093,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",jammingjack99
45.5897358331,-92.9523801393,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",csledge
45.1230559722,-93.0915169722,Chrysemys picta,Painted Turtle,Reptilia,"White Bear Township, MN, USA",egreten
47.29981667,-92.66314667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Forbes, MN, US",atom-h
44.8293433611,-93.3744913889,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Minneapolis, MN 55438, USA",johnminnesota
44.7209444444,-93.6204444444,Chrysemys picta,Painted Turtle,Reptilia,"Scott County, MN, USA",carycoop
44.816002599,-93.3473172226,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Scarborough Rd, Bloomington, MN, US",natalienauman
45.3,-93.55,Thamnophis sirtalis,Common Garter Snake,Reptilia,Elk River,yugewallbuilder
44.8941252055,-93.0990202726,Chrysemys picta,Painted Turtle,Reptilia,"Dodge Nature Center, West St. Paul, MN, US",lesliemn
44.99984838,-92.98834964,Chrysemys picta,Painted Turtle,Reptilia,"North St Paul, MN 55109, USA",troendlecathy
45.2222567639,-93.3881532709,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Anoka, MN, US",boxinglizard
45.2223072209,-93.3880083196,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Anoka, MN, US",boxinglizard
44.71759167,-93.1477195,Thamnophis radix,Plains Garter Snake,Reptilia,"Shannon Pkwy, Rosemount, MN, US",matthewt6416
44.96690842,-92.99020965,Chrysemys picta,Painted Turtle,Reptilia,"Maplewood, MN 55119, USA",troendlecathy
45.2220454801,-93.387689637,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Anoka, MN, US",boxinglizard
45.221987284,-93.3876799341,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Anoka, MN, US",boxinglizard
46.1206299722,-93.0029799722,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Dell Grove Township, MN, USA",jmzyla
45.04619167,-93.22336667,Chrysemys picta,Painted Turtle,Reptilia,"Silverwood Park, St. Anthony, MN, US",brynnmerlin
44.793575,-93.170045,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Eagan, MN, US",rachael109
45.187845,-92.83582167,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Norell Ave N, Marine On Saint Croix, MN, US",ljbrown
45.9746252735,-94.8679273625,Chrysemys picta,Painted Turtle,Reptilia,"Long Prairie, MN 56347, USA",annl
45.4023504836,-93.158551993,Chrysemys picta,Painted Turtle,Reptilia,"East Bethel, MN, USA",khalling
45.8114794624,-94.8639748832,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Todd County, MN, USA",annl
45.4023707042,-93.1589515972,Thamnophis sirtalis,Common Garter Snake,Reptilia,"East Bethel, MN, USA",khalling
45.1195055,-92.84040833,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Pine Point Regional Park, Stillwater, MN, US",drlindeke
45.0704945,-92.91049167,Chrysemys picta,Painted Turtle,Reptilia,"Gateway Trail, Grant, MN, US",drlindeke
46.7180163,-94.4041625,Chrysemys picta,Painted Turtle,Reptilia,"Pine River, MN, USA",schlueterclass
44.7941523239,-92.9638342117,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Cottage Grove, MN, US",alexfranzen
44.7761669701,-93.2717547718,Chrysemys picta,Painted Turtle,Reptilia,"Crosstown West Park, Burnsville, MN, US",sruceman
44.1467484159,-94.0184849911,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Mankato, MN, US",khartmann
44.8658378505,-93.3725915022,Chrysemys picta,Painted Turtle,Reptilia,"Long Brake Trail, Edina, MN, US",shelly4earth
46.601475,-94.09107217,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Merrifield, MN, US",kat74
44.95626167,-93.32661333,Apalone spinifera,Spiny Softshell,Reptilia,"Cedar Lake, Minneapolis, MN, US",treelovinghuman
44.95634667,-93.32652167,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Cedar Lake, Minneapolis, MN, US",treelovinghuman
44.8301228,-93.241697,Chrysemys picta,Painted Turtle,Reptilia,"Old Cedar Ave S, Bloomington, MN 55425, USA",andybirkey
46.3594595,-94.2279431,Chrysemys picta,Painted Turtle,Reptilia,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske
46.3594595,-94.2279431,Chrysemys picta,Painted Turtle,Reptilia,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske
46.3594595,-94.2279431,Opheodrys vernalis,Smooth Greensnake,Reptilia,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske
46.26806667,-96.07581383,Thamnophis radix,Plains Garter Snake,Reptilia,"W Hilltop Dr, Fergus Falls, MN, US",sarahkvidt
45.319875,-93.94588333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Lake Maria State Park, Monticello, MN, US",jlhoh
46.3697321853,-95.8427331784,Thamnophis sirtalis,Common Garter Snake,Reptilia,"CR-1, Underwood, MN, US",craigwinters
45.1224550438,-93.275407547,Chrysemys picta,Painted Turtle,Reptilia,"Springbrook Nature Center, Fridley, MN, US",nan52
45.2811910015,-93.3778382465,Chrysemys picta,Painted Turtle,Reptilia,"Andover, MN 55304, USA",jammingjack99
45.1237349611,-93.2745859076,Chrysemys picta,Painted Turtle,Reptilia,"Springbrook Nature Center, Fridley, MN, US",nan52
45.1225427778,-93.2754116667,Chrysemys picta,Painted Turtle,Reptilia,"Fridley, MN, USA",nan52
44.7760388581,-93.2367931121,Chrysemys picta,Painted Turtle,Reptilia,"Utecht Pond, Burnsville, MN, US",gggggg98
45.1023833333,-93.4866116667,Chrysemys picta,Painted Turtle,Reptilia,"Maple Grove, MN, US",scudderabend
44.949929492,-93.0709388153,Chrysemys picta,Painted Turtle,Reptilia,"Dayton's Bluff, St Paul, MN, USA",purplesquirrel
45.5343426503,-94.2315637751,Chrysemys picta,Painted Turtle,Reptilia,"Waite Park, MN, USA",dleaon1
44.0809185833,-92.5367753674,Chrysemys picta,Painted Turtle,Reptilia,"Douglas Bike Trail, Rochester, MN, US",alstrauss
44.7964152435,-93.151264675,Thamnophis sirtalis,Common Garter Snake,Reptilia,"St Paul, MN 55123, USA",axeman47
44.9797990508,-93.3231352642,Chrysemys picta,Painted Turtle,Reptilia,"Hennepin County, US-MN, US",j4e
44.9224209722,-93.2388619722,Chrysemys picta,Painted Turtle,Reptilia,"Ericsson, Minneapolis, MN, USA",mhajder
44.95412833,-95.72695333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Windom Park, Montevideo, MN, US",fieldsparrow
44.245111,-93.878875,Apalone spinifera,Spiny Softshell,Reptilia,"Le Sueur County, MN, USA",marami
47.8929743994,-92.4376822195,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Superior National Forest, Tower, MN, US",jswanson61
44.8134883333,-93.59765,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Chaska, MN, US",ryner
44.9052959722,-93.4762779722,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Hopkins, MN 55345, USA",edsbuckthorncontrol
45.178089057,-93.6721407692,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",julia_bee
44.83848667,-93.23655833,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",sfrn
44.83930432,-93.23584583,Chelydra serpentina,Common Snapping Turtle,Reptilia,"South Loop District, Bloomington, MN, USA",jonathanpoppele
47.366255,-93.69031333,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"E Point Rd, Deer River, MN, US",llabelle130
44.883655,-93.18016,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Mendota Heights, MN, USA",jonathanpoppele
46.4114942765,-94.3544662014,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"E Gull Lake Dr, East Gull Lake, MN, US",devon2nelson2
45.3381,-93.05742783,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Forest Lake, MN, US",beth_tracks
44.8677738275,-93.5276857388,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Chanhassen, MN, USA",mckenzie13
44.9715660495,-93.3902473753,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Golden Valley, MN, USA",csledge
47.04453617,-92.18473,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Nordberg Rd, Duluth, MN, US",jflynn
45.395256,-92.92977,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lent Township, MN, USA",treyri
44.74575,-93.6144555556,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Scott County, MN, USA",carycoop
45.5102134618,-92.9931055382,Chelydra serpentina,Common Snapping Turtle,Reptilia,North Branch,jqueen0129
43.63743833,-93.29495333,Chrysemys picta,Painted Turtle,Reptilia,"Myre-Big Island State Park, Albert Lea, MN, US",thedumkes825
44.9797574524,-93.1842030399,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"University of Minnesota - St. Paul Campus, Falcon Heights, MN, US",mutabash
45.4701292932,-93.7782059528,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",jessicasundberg
45.1277469722,-92.7649889722,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"May Township, MN, USA",eug302
45.0118453327,-93.1106746197,Chrysemys picta,Painted Turtle,Reptilia,"County Road B2 E, Little Canada, MN, US",coleycrawler
46.6350678038,-94.0388150715,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Crosslake, MN, USA",greg_johnson
45.01808263,-93.12315547,Chrysemys picta,Painted Turtle,Reptilia,"Ramsey County, US-MN, US",patk
45.4836031162,-92.9727244751,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"North Branch, MN, US",shykes11
45.02598883,-93.43616333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"French Regional Park, Plymouth, MN, US",brynnmerlin
45.0424472881,-92.9995343611,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",curtisl
45.0933225113,-92.9580954344,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",nolankerr
44.9487,-93.43254667,Chrysemys picta,Painted Turtle,Reptilia,"Big Willow Park, Minnetonka, MN, US",jlhoh
44.370067723,-93.4986388182,Thamnophis sirtalis,Common Garter Snake,Reptilia,Montgomery,filicinae
44.82508333,-93.15477783,Chrysemys picta,Painted Turtle,Reptilia,"Widgeon Way, Eagan, MN, US",rachael109
45.0157583333,-93.1394666667,Chrysemys picta,Painted Turtle,Reptilia,"Ramsey, Minnesota, United States",maryjunko
45.0191888889,-93.1399083333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Roseville, MN 55113, USA",maryjunko
44.1555709851,-93.9403928558,Thamnophis sirtalis,Common Garter Snake,Reptilia,Mankato,mszombee
45.2754650209,-92.7627851458,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Saint Croix National Scenic Riverway, Scandia, MN, US",emilycharais
45.0008185486,-92.8377938963,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Minnesota, US",emlu
45.0067728,-93.0757989719,Chrysemys picta,Painted Turtle,Reptilia,"County Road B E, Maplewood, MN, US",ani-ruiz
43.9293973366,-91.2165632759,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",jandwyer2020
47.0987613454,-94.1407885775,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Rogers Township, MN 56672, USA",katelynlavrenz
47.5411911635,-94.7360277548,Chrysemys picta,Painted Turtle,Reptilia,"Turtle River Township, MN 56601, USA",joey190
44.71043833,-93.16639717,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"East Community Park, Lakeville, MN, US",matthewt6416
46.3594595,-94.2279431,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"14250 Conservation Dr, Baxter, MN 56425, USA",lcplinske
44.7463730789,-93.1332934574,Chrysemys picta,Painted Turtle,Reptilia,"Schwarz Pond Park, Rosemount, MN, US",sjaa
44.9398719101,-93.2533337921,Chrysemys picta,Painted Turtle,Reptilia,Powderhorn Park,rebecca_af
44.99227103,-93.67490161,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Independence, MN, USA",tracy2424
45.1333105,-93.5852064,Chrysemys picta,Painted Turtle,Reptilia,"9823 Trail Haven Rd, Corcoran, MN 55340, USA",mhibba
46.7166312658,-94.5998389274,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Bungo Township, MN 56474, USA",zelda2626
44.711145,-93.16963833,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"East Community Park, Lakeville, MN, US",matthewt6416
47.37617833,-91.19581667,Chrysemys picta,Painted Turtle,Reptilia,"Silver Bay, MN, US",charlietheyellowlab
44.8065470263,-93.1753738721,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Wenzel Ave, Eagan, MN, US",lakf
45.4362457359,-92.6165992558,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",wanderingrachel
45.4320829938,-93.0095958465,Plestiodon septentrionalis,Prairie Skink,Reptilia,"335th St, Stacy, MN, US",gray_scientist
44.0841061329,-92.5431081467,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Douglas Bike Trail, Rochester, MN, US",alstrauss
46.8371096644,-92.0898411423,Chrysemys picta,Painted Turtle,Reptilia,"Hunters Park, Duluth, MN, USA",deanmcm
45.23072833,-92.82153333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"195th St N, Scandia, MN, US",paddlinmadeleine
44.8417266667,-93.2334416667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"South Loop District, Bloomington, MN, USA",liren
47.1845393056,-93.2240383333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Itasca County, US-MN, US",ryansteiner
44.0762111667,-92.6483083333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Oxbow Park, Byron, MN, US",jess900127
45.5114828466,-93.6146394402,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",finlander13
44.9247480037,-93.1854827156,Chrysemys picta,Painted Turtle,Reptilia,"Highland Park, St Paul, MN, USA",sofiewicklund
44.9247556,-93.1819422,Chrysemys picta,Painted Turtle,Reptilia,"2004 Randolph Ave, St Paul, MN 55105, USA",sofiewicklund
44.0344083984,-92.4175467449,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Silver Park Ln NE, Rochester, MN, US",aswaags28
45.2955508752,-93.3440800489,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",marie11235
44.4532009829,-94.7404678955,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Fort Ridgely State Park, Fairfax, MN, US",bibaker
44.9631013577,-93.2237467572,Apalone spinifera,Spiny Softshell,Reptilia,"Minneapolis, MN, USA",carlabates
47.1251471522,-94.6129666074,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Chippewa National Forest, Walker, MN, US",jenniferoneill
44.89412,-93.50238,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Creek Ridge Pass, Minnetonka, MN, US",gross77
45.17815333,-93.0122,Chrysemys picta,Painted Turtle,Reptilia,"158th St N, Hugo, MN, US",lrudeen
44.8467848,-92.7913873,Apalone spinifera,Spiny Softshell,Reptilia,"6959 Peller Ave S, Hastings, MN 55033, USA",aftonrunner
44.8467848,-92.7913873,Graptemys pseudogeographica,False Map Turtle,Reptilia,"6959 Peller Ave S, Hastings, MN 55033, USA",aftonrunner
44.8467848,-92.7913873,Apalone spinifera,Spiny Softshell,Reptilia,"6959 Peller Ave S, Hastings, MN 55033, USA",aftonrunner
46.2602245343,-95.7712098591,Chrysemys picta,Painted Turtle,Reptilia,"Underwood, MN, US",abc127
46.2609123317,-95.7628859218,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Battle Lake, MN, US",abc127
44.8160889745,-93.3453686816,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Heritage Hills Park, Bloomington, MN, US",natalienauman
44.7836787529,-93.1298180939,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Eagan, MN, USA",sofiewicklund
44.7838614285,-93.130247313,Chrysemys picta,Painted Turtle,Reptilia,"Eagan, MN, USA",sofiewicklund
44.5249816667,-93.000235,Apalone spinifera,Spiny Softshell,Reptilia,"Dakota County, MN, USA",liren
44.900695,-93.67965833,Apalone spinifera,Spiny Softshell,Reptilia,"Trillium Ln E, Minnetrista, MN, US",eliz913
